,tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
1108,2010-09-09,2926.46,2986.87,2922.2,8139555400,-54.51,-0.018286
1109,2010-09-10,2932.55,2940.79,2890.04,6508670400,6.09,0.002081
1110,2010-09-13,2962.32,2977.08,2925.42,6727990000,29.77,0.010152
1111,2010-09-14,2965.01,2984.47,2954.51,7010590300,2.69,0.000908
1112,2010-09-15,2913.19,2965.54,2905.63,7161964200,-51.82,-0.017477
1113,2010-09-16,2857.79,2917.85,2834.03,7407428400,-55.4,-0.019017
1114,2010-09-17,2861.37,2877.08,2847.68,5193886700,3.58,0.001253
1115,2010-09-20,2849.83,2872.22,2829.76,5028310400,-11.54,-0.004033
1116,2010-09-21,2857.48,2869.38,2844.13,3575188100,7.65,0.002684
1117,2010-09-27,2905.03,2905.53,2864.21,4907182300,47.55,0.016641
1118,2010-09-28,2880.91,2900.54,2875.66,5866082600,-24.12,-0.008303
1119,2010-09-29,2874.81,2908.73,2866.85,5678223600,-6.1,-0.002117
1120,2010-09-30,2935.57,2935.6,2857.42,6300024700,60.76,0.021135
1121,2010-10-08,3044.23,3055.84,2963.24,9999472000,108.66,0.037015
1122,2010-10-11,3132.9,3154.2,3069.19,15873490400,88.67,0.029127
1123,2010-10-12,3172.73,3173.85,3106.22,12736170500,39.83,0.012713
1124,2010-10-13,3217.58,3221.65,3165.58,14460777300,44.85,0.014136
1125,2010-10-14,3224.14,3286.02,3215.03,17961183800,6.56,0.002039
1126,2010-10-15,3327.68,3327.68,3199.12,19341414000,103.54,0.032114
1127,2010-10-18,3306.16,3390.02,3288.78,21788205100,-21.52,-0.006467
1128,2010-10-19,3375.67,3375.87,3280.0,13044179100,69.51,0.021024
1129,2010-10-20,3396.88,3439.23,3301.01,16652846000,21.21,0.006283
1130,2010-10-21,3374.69,3418.09,3344.96,12388324500,-22.19,-0.006532
1131,2010-10-22,3378.66,3408.49,3346.11,11636185700,3.97,0.001176
1132,2010-10-25,3481.08,3481.35,3366.43,14543310500,102.42,0.030314
1133,2010-10-26,3466.08,3499.82,3436.46,14263699900,-15.0,-0.004309
1134,2010-10-27,3403.87,3490.22,3398.1,12376157000,-62.21,-0.017948
1135,2010-10-28,3397.69,3420.89,3371.44,9834945600,-6.18,-0.001816
1136,2010-10-29,3379.98,3404.6,3351.6,10045897000,-17.71,-0.005212
1137,2010-11-01,3473.0,3473.0,3390.41,12626914800,93.02,0.027521
1138,2010-11-02,3463.13,3522.18,3449.72,15491145000,-9.87,-0.002842
1139,2010-11-03,3420.34,3474.71,3419.08,12635930300,-42.79,-0.012356
1140,2010-11-04,3480.51,3480.93,3419.64,11679948100,60.17,0.017592
1141,2010-11-05,3520.8,3554.47,3498.28,13768802700,40.29,0.011576
1142,2010-11-08,3548.57,3549.31,3506.38,12647075900,27.77,0.007887
1143,2010-11-09,3523.95,3547.44,3498.62,12245453300,-24.62,-0.006938
1144,2010-11-10,3499.11,3508.28,3470.97,12007857800,-24.84,-0.007049
1145,2010-11-11,3509.98,3557.99,3484.89,13897623300,10.87,0.003107
1146,2010-11-12,3291.83,3497.06,3284.35,16073385000,-218.15,-0.062151
1147,2010-11-15,3314.89,3319.98,3241.76,10231572400,23.06,0.007005
1148,2010-11-16,3169.54,3311.62,3155.48,10830707200,-145.35,-0.043848
1149,2010-11-17,3103.91,3168.93,3087.51,8325808000,-65.63,-0.020706
1150,2010-11-18,3147.96,3158.63,3097.39,6569729200,44.05,0.014192
1151,2010-11-19,3178.85,3178.85,3076.21,8334765400,30.89,0.009813
1152,2010-11-22,3171.94,3200.47,3137.75,8321277600,-6.91,-0.002174
1153,2010-11-23,3107.18,3156.48,3061.62,7739959100,-64.76,-0.020417
1154,2010-11-24,3177.04,3177.41,3088.99,7533208300,69.86,0.022483
1155,2010-11-25,3223.48,3227.05,3172.28,8344209400,46.44,0.014617
1156,2010-11-26,3194.85,3224.52,3170.36,6446782400,-28.63,-0.008882
1157,2010-11-29,3190.05,3206.76,3159.46,5899489200,-4.8,-0.001502
1158,2010-11-30,3136.99,3205.78,3060.44,8576235500,-53.06,-0.016633
1159,2010-12-01,3136.02,3150.44,3111.65,4888266800,-0.97,-0.000309
1160,2010-12-02,3155.06,3194.23,3154.32,6102390800,19.04,0.006071
1161,2010-12-03,3158.16,3171.38,3134.42,5047535400,3.1,0.000983
1162,2010-12-06,3165.57,3185.33,3140.56,5636263000,7.41,0.002346
1163,2010-12-07,3200.34,3214.69,3112.22,5848365300,34.77,0.010984
1164,2010-12-08,3171.88,3215.28,3166.77,5951566300,-28.46,-0.008893
1165,2010-12-09,3123.37,3175.05,3122.2,6615296500,-48.51,-0.015294
1166,2010-12-10,3161.98,3172.16,3101.08,5710810500,38.61,0.012362
1167,2010-12-13,3261.06,3261.34,3173.56,9571373900,99.08,0.031335
1168,2010-12-14,3269.47,3279.37,3254.18,8410424100,8.41,0.002579
1169,2010-12-15,3247.64,3282.77,3242.52,7226978500,-21.83,-0.006677
1170,2010-12-16,3230.67,3258.39,3224.12,5679962500,-16.97,-0.005225
1171,2010-12-17,3225.66,3232.84,3212.58,4491914700,-5.01,-0.001551
1172,2010-12-20,3178.66,3249.76,3118.0,7475969300,-47.0,-0.014571
1173,2010-12-21,3249.51,3251.55,3168.89,7985242000,70.85,0.022289
1174,2010-12-22,3215.45,3263.45,3201.67,6993625800,-34.06,-0.010482
1175,2010-12-23,3188.61,3237.64,3183.15,6131584700,-26.84,-0.008347
1176,2010-12-24,3162.96,3187.72,3139.45,5513776700,-25.65,-0.008044
1177,2010-12-27,3099.71,3219.66,3092.26,7001710700,-63.25,-0.019997
1178,2010-12-28,3044.93,3095.36,3041.33,5632574900,-54.78,-0.017673
1179,2010-12-29,3061.83,3062.56,3025.22,4519277500,16.9,0.00555
1180,2010-12-30,3064.1,3079.91,3027.9,5428142900,2.27,0.000741
1181,2010-12-31,3128.26,3129.45,3067.11,6256607800,64.16,0.020939
1182,2011-01-04,3189.68,3194.36,3143.6,8541044000,61.42,0.019634
1183,2011-01-05,3175.66,3193.78,3158.87,7926881000,-14.02,-0.004395
1184,2011-01-06,3159.64,3198.05,3152.57,5968109200,-16.02,-0.005045
1185,2011-01-07,3166.62,3209.9,3141.13,8409323300,6.98,0.002209
1186,2011-01-10,3108.19,3182.78,3102.43,6549440600,-58.43,-0.018452
1187,2011-01-11,3124.92,3131.29,3084.51,5698591700,16.73,0.005383
1188,2011-01-12,3142.34,3153.43,3099.41,5849851800,17.42,0.005575
1189,2011-01-13,3141.28,3157.04,3127.16,5193698800,-1.06,-0.000337
1190,2011-01-14,3091.86,3129.67,3083.51,5335143900,-49.42,-0.015732
1191,2011-01-17,2974.35,3078.88,2968.61,6680756200,-117.51,-0.038006
1192,2011-01-18,2977.65,2984.47,2947.6,4296456400,3.3,0.001109
1193,2011-01-19,3044.85,3045.61,2967.24,5657194200,67.2,0.022568
1194,2011-01-20,2944.71,3037.86,2944.5,6104664300,-100.14,-0.032888
1195,2011-01-21,2983.46,3030.27,2935.14,7310296600,38.75,0.013159
1196,2011-01-24,2954.23,2999.2,2943.92,6547254500,-29.23,-0.009797
1197,2011-01-25,2938.65,2960.59,2919.16,4898268900,-15.58,-0.005274
1198,2011-01-26,2978.43,2982.32,2939.36,4337497900,39.78,0.013537
1199,2011-01-27,3026.47,3037.16,2935.27,8258591900,48.04,0.016129
1200,2011-01-28,3036.74,3047.27,3011.38,6301358900,10.27,0.003393
1201,2011-01-31,3076.51,3076.55,3032.45,6710591400,39.77,0.013096
1202,2011-02-01,3077.28,3087.23,3062.83,4986253000,0.77,0.00025
1203,2011-02-09,3040.95,3087.55,3031.75,6039414500,-36.33,-0.011806
1204,2011-02-10,3104.16,3105.32,3024.35,6660366200,63.21,0.020786
1205,2011-02-11,3120.96,3133.5,3092.58,7597555300,16.8,0.005412
1206,2011-02-14,3219.14,3227.43,3123.25,12130233100,98.18,0.031458
1207,2011-02-15,3217.67,3259.64,3215.62,10955443800,-1.47,-0.000457
1208,2011-02-16,3248.53,3248.85,3195.47,9133428300,30.86,0.009591
1209,2011-02-17,3245.91,3265.26,3218.91,8896469500,-2.62,-0.000807
1210,2011-02-18,3211.88,3242.37,3203.12,7537868400,-34.03,-0.010484
1211,2011-02-21,3257.91,3258.28,3189.85,7939977600,46.03,0.014331
1212,2011-02-22,3163.58,3269.05,3161.83,10786374100,-94.33,-0.028954
1213,2011-02-23,3174.74,3182.19,3145.99,7132485400,11.16,0.003528
1214,2011-02-24,3190.94,3195.69,3157.97,6648689300,16.2,0.005103
1215,2011-02-25,3197.62,3213.79,3159.85,6161927500,6.68,0.002093
1216,2011-02-28,3239.56,3241.6,3178.83,7663066300,41.94,0.013116
1217,2011-03-01,3254.89,3273.51,3235.75,8856695400,15.33,0.004732
1218,2011-03-02,3243.3,3257.42,3202.83,8091064100,-11.59,-0.003561
1219,2011-03-03,3221.72,3271.64,3221.04,10121999700,-21.58,-0.006654
1220,2011-03-04,3270.67,3273.66,3217.48,8001391500,48.95,0.015194
1221,2011-03-07,3334.51,3337.47,3287.41,11818719700,63.84,0.019519
1222,2011-03-08,3337.46,3342.71,3311.72,8487865500,2.95,0.000885
1223,2011-03-09,3338.86,3355.49,3322.7,7802636100,1.4,0.000419
1224,2011-03-10,3280.26,3330.44,3279.33,7821264200,-58.6,-0.017551
1225,2011-03-11,3247.38,3290.7,3240.18,6720833500,-32.88,-0.010024
1226,2011-03-14,3262.92,3263.91,3230.11,6368978300,15.54,0.004785
1227,2011-03-15,3203.96,3250.6,3147.96,9603397900,-58.96,-0.01807
1228,2011-03-16,3248.2,3250.88,3202.93,7885952000,44.24,0.013808
1229,2011-03-17,3197.1,3240.38,3185.08,8568711400,-51.1,-0.015732
1230,2011-03-18,3215.69,3239.96,3205.14,6134016100,18.59,0.005815
1231,2011-03-21,3207.11,3236.28,3194.15,5910503700,-8.58,-0.002668
1232,2011-03-22,3222.96,3227.8,3175.93,5724868400,15.85,0.004942
1233,2011-03-23,3264.93,3267.0,3216.65,7207758500,41.97,0.013022
1234,2011-03-24,3251.36,3273.37,3250.02,6130424400,-13.57,-0.004156
1235,2011-03-25,3294.48,3304.26,3254.68,8689597900,43.12,0.013262
1236,2011-03-28,3290.57,3328.07,3286.86,9768430000,-3.91,-0.001187
1237,2011-03-29,3257.98,3309.2,3256.34,10528016400,-32.59,-0.009904
1238,2011-03-30,3256.08,3274.98,3233.11,7833633700,-1.9,-0.000583
1239,2011-03-31,3223.29,3264.96,3210.17,6450388000,-32.79,-0.01007
1240,2011-04-01,3272.73,3272.77,3220.91,6309472200,49.44,0.015338
1241,2011-04-06,3311.07,3315.3,3268.77,10582367400,38.34,0.011715
1242,2011-04-07,3324.42,3330.81,3302.82,8468176200,13.35,0.004032
1243,2011-04-08,3353.36,3353.89,3314.09,7392921000,28.94,0.008705
1244,2011-04-11,3333.43,3380.53,3331.17,10442054500,-19.93,-0.005943
1245,2011-04-12,3326.77,3350.16,3307.48,10193850600,-6.66,-0.001998
1246,2011-04-13,3372.03,3372.03,3296.51,8703633800,45.26,0.013605
1247,2011-04-14,3353.56,3378.7,3347.49,8897224100,-18.47,-0.005477
1248,2011-04-15,3358.94,3378.11,3323.56,7851487400,5.38,0.001604
1249,2011-04-18,3359.44,3372.9,3335.6,8658262400,0.5,0.000149
1250,2011-04-19,3295.81,3334.91,3290.74,8510693300,-63.63,-0.018941
1251,2011-04-20,3295.76,3311.73,3281.83,7234331800,-0.05,-1.5e-05
1252,2011-04-21,3317.37,3330.24,3301.94,7324042400,21.61,0.006557
1253,2011-04-22,3299.94,3325.46,3291.64,6717145500,-17.43,-0.005254
1254,2011-04-25,3249.57,3292.48,3247.69,7442182900,-50.37,-0.015264
1255,2011-04-26,3230.96,3257.8,3216.21,5909641700,-18.61,-0.005727
1256,2011-04-27,3209.5,3256.41,3189.04,6244356700,-21.46,-0.006642
1257,2011-04-28,3161.78,3237.19,3160.41,6505023500,-47.72,-0.014868
1258,2011-04-29,3192.72,3193.6,3147.14,5368306500,30.94,0.009786
1259,2011-05-03,3211.13,3212.06,3164.93,5499891000,18.41,0.005766
1260,2011-05-04,3129.03,3193.45,3120.96,6671634000,-82.1,-0.025567
1261,2011-05-05,3126.12,3136.9,3105.85,5256774700,-2.91,-0.00093
1262,2011-05-06,3121.4,3141.68,3083.91,5535218600,-4.72,-0.00151
1263,2011-05-09,3129.76,3149.94,3118.14,4602740400,8.36,0.002678
1264,2011-05-10,3153.22,3153.3,3121.75,4093299500,23.46,0.007496
1265,2011-05-11,3145.09,3164.65,3127.49,4768853300,-8.13,-0.002578
1266,2011-05-12,3101.6,3142.4,3101.14,4879950100,-43.49,-0.013828
1267,2011-05-13,3128.09,3128.44,3080.19,4689595100,26.49,0.008541
1268,2011-05-16,3100.46,3137.6,3098.78,4519431900,-27.63,-0.008833
1269,2011-05-17,3116.03,3136.23,3076.95,5120373100,15.57,0.005022
1270,2011-05-18,3139.38,3145.7,3106.55,3964176800,23.35,0.007494
1271,2011-05-19,3120.64,3154.94,3118.62,4311078200,-18.74,-0.005969
1272,2011-05-20,3121.6,3133.43,3113.27,3846801200,0.96,0.000308
1273,2011-05-23,3022.98,3115.31,3021.45,5590247200,-98.62,-0.031593
1274,2011-05-24,3026.22,3029.75,2999.89,4160894400,3.24,0.001072
1275,2011-05-25,2990.34,3030.99,2988.09,3928970400,-35.88,-0.011856
1276,2011-05-26,2978.38,3021.2,2977.6,3700374700,-11.96,-0.004
1277,2011-05-27,2963.31,2996.61,2962.07,4277090500,-15.07,-0.00506
1278,2011-05-30,2954.51,2982.58,2942.36,3467116000,-8.8,-0.00297
1279,2011-05-31,3001.56,3001.73,2946.15,3968939900,47.05,0.015925
1280,2011-06-01,3004.17,3006.56,2985.71,3841932700,2.61,0.00087
1281,2011-06-02,2955.71,2984.49,2923.02,5261786700,-48.46,-0.016131
1282,2011-06-03,2986.35,2993.9,2951.2,3907616400,30.64,0.010366
1283,2011-06-07,3004.26,3006.57,2974.36,3685233200,17.91,0.005997
1284,2011-06-08,3008.65,3012.81,2965.92,4290875800,4.39,0.001461
1285,2011-06-09,2951.89,3004.06,2951.89,4749663600,-56.76,-0.018866
1286,2011-06-10,2961.93,2964.08,2925.87,4220188200,10.04,0.003401
1287,2011-06-13,2950.35,2957.52,2921.75,3835166800,-11.58,-0.00391
1288,2011-06-14,2993.56,3000.53,2943.53,5598281500,43.21,0.014646
1289,2011-06-15,2963.12,2999.15,2963.11,4439085200,-30.44,-0.010168
1290,2011-06-16,2917.58,2946.82,2915.4,4113548200,-45.54,-0.015369
1291,2011-06-17,2892.16,2934.06,2891.02,4117653000,-25.42,-0.008713
1292,2011-06-20,2874.9,2896.08,2862.41,3799198200,-17.26,-0.005968
1293,2011-06-21,2909.07,2909.57,2877.05,4203892300,34.17,0.011886
1294,2011-06-22,2908.58,2921.03,2894.18,3731880200,-0.49,-0.000168
1295,2011-06-23,2957.63,2966.54,2888.68,4594111700,49.05,0.016864
1296,2011-06-24,3027.47,3047.94,2944.05,8545924000,69.84,0.023614
1297,2011-06-27,3036.49,3056.02,3019.24,6561577100,9.02,0.002979
1298,2011-06-28,3041.73,3046.8,3014.0,5576625400,5.24,0.001726
1299,2011-06-29,3000.17,3043.82,2999.95,5347684800,-41.56,-0.013663
1300,2011-06-30,3044.09,3058.63,3003.23,6250254900,43.92,0.014639
1301,2011-07-01,3049.75,3071.21,3034.07,5676665300,5.66,0.001859
1302,2011-07-04,3121.98,3124.58,3064.94,8046403100,72.23,0.023684
1303,2011-07-05,3122.5,3128.53,3105.09,6776333500,0.52,0.000167
1304,2011-07-06,3113.71,3116.12,3084.83,6155580700,-8.79,-0.002815
1305,2011-07-07,3101.68,3140.1,3101.1,7181036000,-12.03,-0.003864
1306,2011-07-08,3109.18,3124.39,3093.37,5128259300,7.5,0.002418
1307,2011-07-11,3113.21,3121.0,3086.26,4792066000,4.03,0.001296
1308,2011-07-12,3056.91,3090.1,3054.8,5710798400,-56.3,-0.018084
1309,2011-07-13,3106.25,3108.5,3060.42,5411436700,49.34,0.01614
1310,2011-07-14,3115.75,3126.15,3092.47,6031493500,9.5,0.003058
1311,2011-07-15,3128.89,3130.78,3097.34,6155032200,13.14,0.004217
1312,2011-07-18,3122.6,3137.92,3113.67,6069131100,-6.29,-0.00201
1313,2011-07-19,3095.13,3109.92,3088.38,5338870900,-27.47,-0.008797
1314,2011-07-20,3091.57,3119.54,3071.85,4411833100,-3.56,-0.00115
1315,2011-07-21,3059.14,3099.28,3058.26,4408469100,-32.43,-0.01049
1316,2011-07-22,3067.99,3083.19,3059.6,3725725500,8.85,0.002893
1317,2011-07-25,2968.29,3050.9,2958.88,6718099600,-99.7,-0.032497
1318,2011-07-26,2977.77,2980.86,2957.61,4351545700,9.48,0.003194
1319,2011-07-27,3000.05,3002.69,2951.52,4838561200,22.28,0.007482
1320,2011-07-28,2981.0,2984.38,2956.71,4813898400,-19.05,-0.00635
1321,2011-07-29,2972.08,2995.97,2948.08,4629825300,-8.92,-0.002992
1322,2011-08-01,2977.72,2991.05,2958.83,3388694900,5.64,0.001898
1323,2011-08-02,2956.38,2958.85,2919.01,3897835700,-21.34,-0.007167
1324,2011-08-03,2954.87,2969.13,2927.1,3866836200,-1.51,-0.000511
1325,2011-08-04,2960.31,2983.01,2951.84,3298571900,5.44,0.001841
1326,2011-08-05,2897.42,2916.41,2868.16,4931685400,-62.89,-0.021244
1327,2011-08-08,2793.9,2888.77,2747.97,7151776600,-103.52,-0.035728
1328,2011-08-09,2798.19,2812.77,2697.06,6984267600,4.29,0.001535
1329,2011-08-10,2824.12,2858.55,2820.12,5865931200,25.93,0.009267
1330,2011-08-11,2866.92,2867.31,2777.76,5899768900,42.8,0.015155
1331,2011-08-12,2875.37,2894.22,2868.87,5719740600,8.45,0.002947
1332,2011-08-15,2917.88,2917.88,2870.19,5987547600,42.51,0.014784
1333,2011-08-16,2897.58,2932.14,2888.33,5096268100,-20.3,-0.006957
1334,2011-08-17,2886.01,2910.84,2881.63,3917817900,-11.57,-0.003993
1335,2011-08-18,2834.25,2890.0,2832.27,4076888300,-51.76,-0.017935
1336,2011-08-19,2807.66,2814.1,2782.56,4325965000,-26.59,-0.009382
1337,2011-08-22,2777.79,2829.69,2768.42,3420968500,-29.87,-0.010639
1338,2011-08-23,2821.0,2821.0,2777.29,3262051400,43.21,0.015556
1339,2011-08-24,2810.02,2845.47,2804.82,3530156500,-10.98,-0.003892
1340,2011-08-25,2903.84,2904.44,2815.91,7221684500,93.82,0.033388
1341,2011-08-26,2901.22,2907.4,2876.83,4560410200,-2.62,-0.000902
1342,2011-08-29,2852.81,2875.78,2847.48,4426785000,-48.41,-0.016686
1343,2011-08-30,2841.74,2901.73,2838.33,4313787200,-11.07,-0.00388
1344,2011-08-31,2846.78,2855.31,2823.77,3210789900,5.04,0.001774
1345,2011-09-01,2834.54,2869.25,2825.96,3011870200,-12.24,-0.0043
1346,2011-09-02,2803.85,2836.62,2790.77,2931711600,-30.69,-0.010827
1347,2011-09-05,2743.82,2780.83,2743.38,3200566000,-60.03,-0.02141
1348,2011-09-06,2723.3,2745.36,2711.07,2971398200,-20.52,-0.007479
1349,2011-09-07,2779.09,2779.21,2730.06,3326538100,55.79,0.020486
1350,2011-09-08,2756.11,2789.11,2755.8,2683873500,-22.98,-0.008269
1351,2011-09-09,2751.1,2796.35,2739.62,2707350300,-5.01,-0.001818
1352,2011-09-13,2720.28,2726.19,2698.66,2671376400,-30.82,-0.011203
1353,2011-09-14,2733.11,2736.91,2677.13,3042478000,12.83,0.004716
1354,2011-09-15,2729.05,2754.19,2728.91,3117192500,-4.06,-0.001485
1355,2011-09-16,2733.99,2755.89,2729.0,2755593200,4.94,0.00181
1356,2011-09-19,2679.27,2718.32,2678.8,2909094100,-54.72,-0.020015
1357,2011-09-20,2689.85,2702.28,2664.1,2559868100,10.58,0.003949
1358,2011-09-21,2771.01,2778.35,2677.35,5619417100,81.16,0.030173
1359,2011-09-22,2685.69,2754.92,2684.94,4710266000,-85.32,-0.03079
1360,2011-09-23,2669.48,2681.23,2631.43,4259222400,-16.21,-0.006036
1361,2011-09-26,2610.92,2679.56,2603.11,3917512400,-58.56,-0.021937
1362,2011-09-27,2637.88,2652.56,2613.42,3502197400,26.96,0.010326
1363,2011-09-28,2610.59,2660.1,2602.63,3416955500,-27.29,-0.010345
1364,2011-09-29,2588.19,2615.14,2577.29,3709359300,-22.4,-0.00858
1365,2011-09-30,2581.35,2607.57,2572.19,3205082200,-6.84,-0.002643
1366,2011-10-10,2557.08,2595.32,2552.28,2832512200,-24.27,-0.009402
1367,2011-10-11,2551.99,2635.69,2526.65,4502984800,-5.09,-0.001991
1368,2011-10-12,2644.76,2647.02,2523.34,6594568000,92.77,0.036352
1369,2011-10-13,2662.6,2672.91,2629.41,6042620100,17.84,0.006745
1370,2011-10-14,2653.78,2665.44,2629.88,3833694800,-8.82,-0.003313
1371,2011-10-17,2666.95,2687.1,2653.38,3615831500,13.17,0.004963
1372,2011-10-18,2592.21,2651.73,2589.21,3937344800,-74.74,-0.028025
1373,2011-10-19,2583.08,2617.41,2580.66,3111616600,-9.13,-0.003522
1374,2011-10-20,2520.53,2570.1,2500.49,3984246200,-62.55,-0.024215
1375,2011-10-21,2507.88,2538.12,2504.69,2984350300,-12.65,-0.005019
1376,2011-10-24,2576.67,2581.13,2501.96,4634580100,68.79,0.02743
1377,2011-10-25,2625.43,2633.97,2560.05,5796737500,48.76,0.018924
1378,2011-10-26,2651.65,2679.66,2611.01,7309824000,26.22,0.009987
1379,2011-10-27,2657.48,2672.84,2647.3,4882039100,5.83,0.002199
1380,2011-10-28,2709.02,2729.14,2689.38,7164310500,51.54,0.019394
1381,2011-10-31,2695.31,2709.32,2680.99,5040711200,-13.71,-0.005061
1382,2011-11-01,2697.53,2726.09,2669.05,5520665100,2.22,0.000824
1383,2011-11-02,2742.39,2742.94,2653.72,6436158400,44.86,0.01663
1384,2011-11-03,2744.3,2781.04,2743.2,8482076000,1.91,0.000696
1385,2011-11-04,2763.75,2781.99,2748.98,6195821800,19.45,0.007087
1386,2011-11-07,2736.25,2769.3,2733.17,4537505600,-27.5,-0.00995
1387,2011-11-08,2727.71,2756.09,2723.69,4788425200,-8.54,-0.003121
1388,2011-11-09,2751.65,2755.81,2710.05,4687796000,23.94,0.008777
1389,2011-11-10,2699.59,2729.57,2698.31,5117370200,-52.06,-0.01892
1390,2011-11-11,2695.0,2713.91,2685.1,3663669600,-4.59,-0.0017
1391,2011-11-14,2750.2,2751.88,2714.86,4639094300,55.2,0.020482
1392,2011-11-15,2744.68,2754.0,2732.91,4175986400,-5.52,-0.002007
1393,2011-11-16,2670.12,2746.29,2659.15,5594923900,-74.56,-0.027165
1394,2011-11-17,2662.02,2687.83,2660.65,3524765200,-8.1,-0.003034
1395,2011-11-18,2606.5,2646.21,2601.18,4241471800,-55.52,-0.020856
1396,2011-11-21,2609.69,2613.26,2587.74,2797189600,3.19,0.001224
1397,2011-11-22,2609.48,2611.15,2580.78,2906907800,-0.21,-8e-05
1398,2011-11-23,2584.01,2617.09,2578.16,2853141200,-25.47,-0.009761
1399,2011-11-24,2588.92,2604.24,2557.7,3031960100,4.91,0.0019
1400,2011-11-25,2569.97,2598.39,2563.65,2391376600,-18.95,-0.00732
1401,2011-11-28,2573.32,2589.35,2562.49,2566693600,3.35,0.001304
1402,2011-11-29,2608.57,2609.19,2580.29,3002587800,35.25,0.013698
1403,2011-11-30,2521.52,2601.9,2507.18,4235264500,-87.05,-0.033371
1404,2011-12-01,2583.61,2630.66,2577.72,6352025200,62.09,0.024624
1405,2011-12-02,2557.31,2575.69,2543.53,3218370300,-26.3,-0.01018
1406,2011-12-05,2521.39,2561.2,2517.18,3206338800,-35.92,-0.014046
1407,2011-12-06,2516.34,2525.67,2499.57,2629758100,-5.05,-0.002003
1408,2011-12-07,2528.23,2534.53,2509.78,2326183900,11.89,0.004725
1409,2011-12-08,2525.0,2549.1,2494.69,2777774400,-3.23,-0.001278
1410,2011-12-09,2503.46,2525.16,2496.97,2402905900,-21.54,-0.008531
1411,2011-12-12,2477.69,2502.05,2476.12,2190124900,-25.77,-0.010294
1412,2011-12-13,2421.93,2472.66,2418.67,3571753400,-55.76,-0.022505
1413,2011-12-14,2397.48,2433.55,2392.3,2532010900,-24.45,-0.010095
1414,2011-12-15,2340.79,2384.47,2340.45,3675083400,-56.69,-0.023646
1415,2011-12-16,2390.13,2390.38,2332.14,3630233900,49.34,0.021078
1416,2011-12-19,2384.41,2387.89,2321.66,3790975200,-5.72,-0.002393
1417,2011-12-20,2377.07,2412.57,2373.86,3240232700,-7.34,-0.003078
1418,2011-12-21,2339.11,2404.77,2337.69,3120952500,-37.96,-0.015969
1419,2011-12-22,2341.34,2358.47,2294.61,3668385800,2.23,0.000953
1420,2011-12-23,2359.16,2382.71,2331.96,3316190400,17.82,0.007611
1421,2011-12-26,2335.7,2369.82,2334.79,2822408700,-23.46,-0.009944
1422,2011-12-27,2305.03,2346.38,2302.41,2927731400,-30.67,-0.013131
1423,2011-12-28,2307.93,2309.65,2267.11,3288202000,2.9,0.001258
1424,2011-12-29,2311.36,2323.49,2293.87,3088770000,3.43,0.001486
1425,2011-12-30,2345.74,2349.03,2318.67,3586524300,34.38,0.014874
1426,2012-01-04,2298.75,2365.99,2298.3,3434456700,-46.99,-0.020032
1427,2012-01-05,2276.39,2316.66,2272.15,4301648000,-22.36,-0.009727
1428,2012-01-06,2290.6,2291.89,2254.57,3519899200,14.21,0.006242
1429,2012-01-09,2368.57,2368.89,2271.72,5472734100,77.97,0.034039
1430,2012-01-10,2447.35,2449.96,2361.28,8115498900,78.78,0.033261
1431,2012-01-11,2435.61,2453.15,2423.32,5870567400,-11.74,-0.004797
1432,2012-01-12,2435.22,2464.38,2423.32,4712127500,-0.39,-0.00016
1433,2012-01-13,2394.33,2445.79,2374.55,4551399700,-40.89,-0.016791
1434,2012-01-16,2345.65,2394.5,2345.63,3052714500,-48.68,-0.020331
1435,2012-01-17,2460.6,2462.43,2329.25,6420564800,114.95,0.049006
1436,2012-01-18,2422.19,2485.5,2414.53,6389235800,-38.41,-0.01561
1437,2012-01-19,2468.35,2480.21,2414.99,5561572600,46.16,0.019057
1438,2012-01-20,2504.09,2510.34,2462.59,5452978300,35.74,0.014479
1439,2012-01-30,2460.72,2508.88,2460.4,4351714800,-43.37,-0.01732
1440,2012-01-31,2464.26,2472.84,2447.77,3070150100,3.54,0.001439
1441,2012-02-01,2428.99,2481.66,2423.45,3501537400,-35.27,-0.014313
1442,2012-02-02,2486.24,2486.24,2429.71,4206698500,57.25,0.023569
1443,2012-02-03,2506.09,2514.65,2470.28,4994924000,19.85,0.007984
1444,2012-02-06,2504.32,2520.76,2488.71,4507990500,-1.77,-0.000706
1445,2012-02-07,2457.95,2489.03,2441.7,3967916400,-46.37,-0.018516
1446,2012-02-08,2528.24,2534.16,2451.0,5618645600,70.29,0.028597
1447,2012-02-09,2529.23,2546.02,2513.13,5929975100,0.99,0.000392
1448,2012-02-10,2533.62,2560.03,2521.16,6157587700,4.39,0.001736
1449,2012-02-13,2531.98,2553.45,2496.31,5191397300,-1.64,-0.000647
1450,2012-02-14,2522.11,2533.26,2506.54,4043010100,-9.87,-0.003898
1451,2012-02-15,2549.61,2562.07,2511.29,5809037000,27.5,0.010904
1452,2012-02-16,2536.07,2559.35,2519.04,5439543100,-13.54,-0.005311
1453,2012-02-17,2537.09,2558.35,2522.86,3899471600,1.02,0.000402
1454,2012-02-20,2540.71,2574.75,2539.9,5615332900,3.62,0.001427
1455,2012-02-21,2562.45,2562.91,2520.79,4789480800,21.74,0.008557
